lon,lat,name,type
,,PS_UmRummaneh,pipeline
35.91616,32.10656,PS_UmRummaneh,pipeline
35.90696,32.10668,PS_UmRummaneh,pipeline
35.89983,32.10702,PS_UmRummaneh,pipeline
,,PS_UmRummaneh,pipeline
35.89983,32.10702,PS_UmRummaneh,pipeline
35.89459,32.10482,PS_UmRummaneh,pipeline
35.8912,32.09974,PS_UmRummaneh,pipeline
35.88284,32.093199999999996,PS_UmRummaneh,pipeline
35.88116,32.09283,PS_UmRummaneh,pipeline
35.87822,32.09172,PS_UmRummaneh,pipeline
35.87406,32.08917999999999,PS_UmRummaneh,pipeline
,,PS_UmRummaneh,pipeline
35.89983,32.10702,PS_UmRummaneh,pipeline
35.89459,32.10482,PS_UmRummaneh,pipeline
35.8912,32.09974,PS_UmRummaneh,pipeline
35.88284,32.093199999999996,PS_UmRummaneh,pipeline
35.88116,32.09283,PS_UmRummaneh,pipeline
35.87822,32.09172,PS_UmRummaneh,pipeline
35.87406,32.08917999999999,PS_UmRummaneh,pipeline
,,PS_UmRummaneh,pipeline
35.87406,32.08917999999999,PS_UmRummaneh,pipeline
35.86986,32.085180000000015,PS_UmRummaneh,pipeline
35.85965,32.07385,PS_UmRummaneh,pipeline
,,PS_UmRummaneh,pipeline
35.87406,32.08917999999999,PS_UmRummaneh,pipeline
35.86986,32.085180000000015,PS_UmRummaneh,pipeline
35.85965,32.07385,PS_UmRummaneh,pipeline
,,PS_UmRummaneh,pipeline
35.89983,32.10702,PL_BereinJarash,pipeline
35.89462,32.13921,PL_BereinJarash,pipeline
35.88522,32.21218,PL_BereinJarash,pipeline
35.88544,32.21771,PL_BereinJarash,pipeline
35.89632,32.233,PL_BereinJarash,pipeline
35.91586,32.26140000000001,PL_BereinJarash,pipeline
35.9306,32.28385999999999,PL_BereinJarash,pipeline
,,PL_BereinJarash,pipeline
35.89983,32.10702,PL_BereinJarash,pipeline
35.89462,32.13921,PL_BereinJarash,pipeline
35.88522,32.21218,PL_BereinJarash,pipeline
35.88544,32.21771,PL_BereinJarash,pipeline
35.89632,32.233,PL_BereinJarash,pipeline
35.91586,32.26140000000001,PL_BereinJarash,pipeline
35.9306,32.28385999999999,PL_BereinJarash,pipeline
,,PL_BereinJarash,pipeline
36.09441,32.39689,PL_UmLulu_Jerash,pipeline
36.04129,32.35927,PL_UmLulu_Jerash,pipeline
36.00087,32.33532,PL_UmLulu_Jerash,pipeline
35.954,32.32784,PL_UmLulu_Jerash,pipeline
35.89992,32.322340000000004,PL_UmLulu_Jerash,pipeline
,,PL_UmLulu_Jerash,pipeline
36.09441,32.39689,PL_UmLulu_Jerash,pipeline
36.04129,32.35927,PL_UmLulu_Jerash,pipeline
36.00087,32.33532,PL_UmLulu_Jerash,pipeline
35.954,32.32784,PL_UmLulu_Jerash,pipeline
35.89992,32.322340000000004,PL_UmLulu_Jerash,pipeline
,,PL_UmLulu_Jerash,pipeline
35.77247,32.31005,PS_Ajloun,pipeline
35.77725,32.31198,PS_Ajloun,pipeline
35.78634000000001,32.31786,PS_Ajloun,pipeline
,,PS_Ajloun,pipeline
35.78634000000001,32.31786,PS_Ajloun,pipeline
35.79029,32.32975999999999,PS_Ajloun,pipeline
,,PS_Ajloun,pipeline
35.78634000000001,32.31786,PS_Ajloun,pipeline
35.79029,32.32975999999999,PS_Ajloun,pipeline
,,PS_Ajloun,pipeline
35.79029,32.32975999999999,PS_Ajloun,pipeline
35.78686,32.34019,PS_Ajloun,pipeline
,,PS_Ajloun,pipeline
35.79029,32.32975999999999,PS_Ajloun,pipeline
35.78686,32.34019,PS_Ajloun,pipeline
,,PS_Ajloun,pipeline
35.78686,32.34019,PS_Ajloun,pipeline
35.77936,32.35571000000001,PS_Ajloun,pipeline
,,PS_Ajloun,pipeline
35.78686,32.34019,PS_Ajloun,pipeline
35.77936,32.35571000000001,PS_Ajloun,pipeline
,,PS_Ajloun,pipeline
35.77936,32.35571000000001,PS_Ajloun,pipeline
35.77577000000001,32.36251,PS_Ajloun,pipeline
35.77314,32.369310000000006,PS_Ajloun,pipeline
,,PS_Ajloun,pipeline
35.84989,32.48532999999999,PL_Hofa_Ajloun,pipeline
35.84654,32.47740999999999,PL_Hofa_Ajloun,pipeline
35.83793,32.453520000000005,PL_Hofa_Ajloun,pipeline
35.83551,32.44901,PL_Hofa_Ajloun,pipeline
35.83206,32.43294,PL_Hofa_Ajloun,pipeline
35.82821,32.42524,PL_Hofa_Ajloun,pipeline
35.80062,32.369690000000006,PL_Hofa_Ajloun,pipeline
35.78686,32.34019,PL_Hofa_Ajloun,pipeline
,,PL_Hofa_Ajloun,pipeline
35.84989,32.48532999999999,PL_Hofa_Ajloun,pipeline
35.84654,32.47740999999999,PL_Hofa_Ajloun,pipeline
35.83793,32.453520000000005,PL_Hofa_Ajloun,pipeline
35.83551,32.44901,PL_Hofa_Ajloun,pipeline
35.83206,32.43294,PL_Hofa_Ajloun,pipeline
35.82821,32.42524,PL_Hofa_Ajloun,pipeline
35.80062,32.369690000000006,PL_Hofa_Ajloun,pipeline
35.78686,32.34019,PL_Hofa_Ajloun,pipeline
,,PL_Hofa_Ajloun,pipeline
35.88488,32.59139,PL_Yarmouk Wells Irbid,pipeline
35.88613,32.58448,PL_Yarmouk Wells Irbid,pipeline
,,PL_Yarmouk Wells Irbid,pipeline
35.88613,32.58448,PL_Yarmouk Wells Irbid,pipeline
35.88117,32.576530000000005,PL_Yarmouk Wells Irbid,pipeline
,,PL_Yarmouk Wells Irbid,pipeline
35.88613,32.58448,PL_Yarmouk Wells Irbid,pipeline
35.88117,32.576530000000005,PL_Yarmouk Wells Irbid,pipeline
,,PL_Yarmouk Wells Irbid,pipeline
35.88117,32.576530000000005,PL_Yarmouk Wells Irbid,pipeline
35.88052,32.56598,PL_Yarmouk Wells Irbid,pipeline
,,PL_Yarmouk Wells Irbid,pipeline
36.02047,32.56094,PL_Ramtha,pipeline
36.03419,32.569300000000005,PL_Ramtha,pipeline
,,PL_Ramtha,pipeline
36.03419,32.569300000000005,PL_Ramtha,pipeline
36.04299,32.58174,PL_Ramtha,pipeline
,,PL_Ramtha,pipeline
36.03419,32.569300000000005,PL_Ramtha,pipeline
36.04299,32.58174,PL_Ramtha,pipeline
,,PL_Ramtha,pipeline
36.04299,32.58174,PL_Ramtha,pipeline
36.04608,32.596199999999996,PL_Ramtha,pipeline
,,PL_Ramtha,pipeline
36.04299,32.58174,PL_Ramtha,pipeline
36.04608,32.596199999999996,PL_Ramtha,pipeline
,,PL_Ramtha,pipeline
36.04608,32.596199999999996,PL_Ramtha,pipeline
36.17126,32.426269999999995,PL_Ramtha,pipeline
,,PL_Ramtha,pipeline
35.98697,32.436240000000005,PL_ZatariRamtha,pipeline
35.99948,32.47759,PL_ZatariRamtha,pipeline
36.00588,32.50286,PL_ZatariRamtha,pipeline
,,PL_ZatariRamtha,pipeline
35.98697,32.436240000000005,PL_ZatariRamtha,pipeline
35.99948,32.47759,PL_ZatariRamtha,pipeline
36.00588,32.50286,PL_ZatariRamtha,pipeline
,,PL_ZatariRamtha,pipeline
36.00588,32.50286,PL_ZatariRamtha,pipeline
36.01310000000001,32.53154000000001,PL_ZatariRamtha,pipeline
,,PL_ZatariRamtha,pipeline
36.00588,32.50286,PL_ZatariRamtha,pipeline
36.01310000000001,32.53154000000001,PL_ZatariRamtha,pipeline
,,PL_ZatariRamtha,pipeline
36.01310000000001,32.53154000000001,PL_ZatariRamtha,pipeline
36.02386,32.55107999999999,PL_ZatariRamtha,pipeline
36.03419,32.569300000000005,PL_ZatariRamtha,pipeline
,,PL_ZatariRamtha,pipeline
36.01310000000001,32.53154000000001,PL_ZatariRamtha,pipeline
36.02386,32.55107999999999,PL_ZatariRamtha,pipeline
36.03419,32.569300000000005,PL_ZatariRamtha,pipeline
,,PL_ZatariRamtha,pipeline
36.55322,32.23572,PS_NorthBadia,pipeline
36.56329,32.24422,PS_NorthBadia,pipeline
36.56729,32.25123,PS_NorthBadia,pipeline
36.581430000000005,32.264579999999995,PS_NorthBadia,pipeline
36.5881,32.267900000000004,PS_NorthBadia,pipeline
36.59387,32.2743,PS_NorthBadia,pipeline
,,PS_NorthBadia,pipeline
36.55322,32.23572,PS_NorthBadia,pipeline
36.56329,32.24422,PS_NorthBadia,pipeline
36.56729,32.25123,PS_NorthBadia,pipeline
36.581430000000005,32.264579999999995,PS_NorthBadia,pipeline
36.5881,32.267900000000004,PS_NorthBadia,pipeline
36.59387,32.2743,PS_NorthBadia,pipeline
,,PS_NorthBadia,pipeline
36.59387,32.2743,PS_NorthBadia,pipeline
36.60104,32.281929999999996,PS_NorthBadia,pipeline
36.60757,32.283989999999996,PS_NorthBadia,pipeline
,,PS_NorthBadia,pipeline
36.59387,32.2743,PS_NorthBadia,pipeline
36.60104,32.281929999999996,PS_NorthBadia,pipeline
36.60757,32.283989999999996,PS_NorthBadia,pipeline
,,PS_NorthBadia,pipeline
36.60757,32.283989999999996,PS_NorthBadia,pipeline
36.62772,32.30008,PS_NorthBadia,pipeline
,,PS_NorthBadia,pipeline
36.30802,32.3181,PL_ZatariKhaw,pipeline
36.29744,32.29998,PL_ZatariKhaw,pipeline
36.2738,32.2672,PL_ZatariKhaw,pipeline
36.2626,32.239050000000006,PL_ZatariKhaw,pipeline
36.21816,32.080659999999995,PL_ZatariKhaw,pipeline
,,PL_ZatariKhaw,pipeline
36.30802,32.3181,PL_ZatariKhaw,pipeline
36.29744,32.29998,PL_ZatariKhaw,pipeline
36.2738,32.2672,PL_ZatariKhaw,pipeline
36.2626,32.239050000000006,PL_ZatariKhaw,pipeline
36.21816,32.080659999999995,PL_ZatariKhaw,pipeline
,,PL_ZatariKhaw,pipeline
36.24076,32.23236,PS_Mafraq,pipeline
36.23698,32.23816,PS_Mafraq,pipeline
,,PS_Mafraq,pipeline
36.23698,32.23816,PS_Mafraq,pipeline
36.22717,32.25249999999999,PS_Mafraq,pipeline
,,PS_Mafraq,pipeline
36.23698,32.23816,PS_Mafraq,pipeline
36.22717,32.25249999999999,PS_Mafraq,pipeline
,,PS_Mafraq,pipeline
36.22717,32.25249999999999,PS_Mafraq,pipeline
36.2233,32.26213,PS_Mafraq,pipeline
36.21876,32.27141,PS_Mafraq,pipeline
,,PS_Mafraq,pipeline
36.22717,32.25249999999999,PS_Mafraq,pipeline
36.2233,32.26213,PS_Mafraq,pipeline
36.21876,32.27141,PS_Mafraq,pipeline
,,PS_Mafraq,pipeline
36.21876,32.27141,PS_Mafraq,pipeline
36.21985,32.28331,PS_Mafraq,pipeline
,,PS_Mafraq,pipeline
36.21876,32.27141,PS_Mafraq,pipeline
36.21985,32.28331,PS_Mafraq,pipeline
,,PS_Mafraq,pipeline
36.21985,32.28331,PS_Mafraq,pipeline
36.21862,32.29485,PS_Mafraq,pipeline
,,PS_Mafraq,pipeline
35.559389980577095,31.91221989038219,PS_ShJanoub,pipeline
35.56481998058821,31.906969890356837,PS_ShJanoub,pipeline
,,PS_ShJanoub,pipeline
35.56481998058821,31.906969890356837,PS_ShJanoub,pipeline
35.56827998059427,31.90565989035037,PS_ShJanoub,pipeline
35.56963998059703,31.90436989034413,PS_ShJanoub,pipeline
35.572009980602274,31.901289890329302,PS_ShJanoub,pipeline
,,PS_ShJanoub,pipeline
35.56481998058821,31.906969890356837,PS_ShJanoub,pipeline
35.56827998059427,31.90565989035037,PS_ShJanoub,pipeline
35.56963998059703,31.90436989034413,PS_ShJanoub,pipeline
35.572009980602274,31.901289890329302,PS_ShJanoub,pipeline
,,PS_ShJanoub,pipeline
35.572009980602274,31.901289890329302,PS_ShJanoub,pipeline
35.576259980610224,31.898659890316498,PS_ShJanoub,pipeline
35.57930998061525,31.89815989031395,PS_ShJanoub,pipeline
,,PS_ShJanoub,pipeline
35.572009980602274,31.901289890329302,PS_ShJanoub,pipeline
35.576259980610224,31.898659890316498,PS_ShJanoub,pipeline
35.57930998061525,31.89815989031395,PS_ShJanoub,pipeline
,,PS_ShJanoub,pipeline
35.57930998061525,31.89815989031395,PS_ShJanoub,pipeline
35.58654998062614,31.899049890317787,PS_ShJanoub,pipeline
35.603759980653024,31.899049890316807,PS_ShJanoub,pipeline
,,PS_ShJanoub,pipeline
35.57547998044439,32.23231989191568,PL_KACToZay,pipeline
35.586329980468705,32.217719891844986,PL_KACToZay,pipeline
35.59378998048437,32.20978989180651,PL_KACToZay,pipeline
,,PL_KACToZay,pipeline
35.59378998048437,32.20978989180651,PL_KACToZay,pipeline
35.600229980497424,32.203919891777986,PL_KACToZay,pipeline
35.60525998050721,32.200099891759386,PL_KACToZay,pipeline
35.612709980522645,32.1925598917228,PL_KACToZay,pipeline
35.61663998052993,32.190329891711905,PL_KACToZay,pipeline
,,PL_KACToZay,pipeline
35.57547998044439,32.23231989191568,PL_KACToZay,pipeline
35.586329980468705,32.217719891844986,PL_KACToZay,pipeline
35.59378998048437,32.20978989180651,PL_KACToZay,pipeline
,,PL_KACToZay,pipeline
35.59378998048437,32.20978989180651,PL_KACToZay,pipeline
35.600229980497424,32.203919891777986,PL_KACToZay,pipeline
35.60525998050721,32.200099891759386,PL_KACToZay,pipeline
35.612709980522645,32.1925598917228,PL_KACToZay,pipeline
35.61663998052993,32.190329891711905,PL_KACToZay,pipeline
,,PL_KACToZay,pipeline
35.61663998052993,32.190329891711905,PL_KACToZay,pipeline
35.62247998054163,32.185269891687305,PL_KACToZay,pipeline
35.626969980551294,32.17994989166153,PL_KACToZay,pipeline
35.68360998066166,32.13629989144915,PL_KACToZay,pipeline
35.71669,32.09604,PL_KACToZay,pipeline
,,PL_KACToZay,pipeline
35.61663998052993,32.190329891711905,PL_KACToZay,pipeline
35.62247998054163,32.185269891687305,PL_KACToZay,pipeline
35.626969980551294,32.17994989166153,PL_KACToZay,pipeline
35.68360998066166,32.13629989144915,PL_KACToZay,pipeline
35.71669,32.09604,PL_KACToZay,pipeline
,,PL_KACToZay,pipeline
35.580049980484226,32.16589989159619,PS_DeirAllaDistrict,pipeline
35.58177998048919,32.161329891574155,PS_DeirAllaDistrict,pipeline
,,PS_DeirAllaDistrict,pipeline
35.58177998048919,32.161329891574155,PS_DeirAllaDistrict,pipeline
35.58476998049875,32.151479891526705,PS_DeirAllaDistrict,pipeline
,,PS_DeirAllaDistrict,pipeline
35.58177998048919,32.161329891574155,PS_DeirAllaDistrict,pipeline
35.58476998049875,32.151479891526705,PS_DeirAllaDistrict,pipeline
,,PS_DeirAllaDistrict,pipeline
35.58476998049875,32.151479891526705,PS_DeirAllaDistrict,pipeline
35.587529980508506,32.14049989147387,PS_DeirAllaDistrict,pipeline
35.58925998051459,32.13363989144085,PS_DeirAllaDistrict,pipeline
,,PS_DeirAllaDistrict,pipeline
35.58476998049875,32.151479891526705,PS_DeirAllaDistrict,pipeline
35.587529980508506,32.14049989147387,PS_DeirAllaDistrict,pipeline
35.58925998051459,32.13363989144085,PS_DeirAllaDistrict,pipeline
,,PS_DeirAllaDistrict,pipeline
35.58925998051459,32.13363989144085,PS_DeirAllaDistrict,pipeline
35.587029980513684,32.12832989141546,PS_DeirAllaDistrict,pipeline
35.587099980516264,32.12332989139147,PS_DeirAllaDistrict,pipeline
,,PS_DeirAllaDistrict,pipeline
35.58925998051459,32.13363989144085,PS_DeirAllaDistrict,pipeline
35.587029980513684,32.12832989141546,PS_DeirAllaDistrict,pipeline
35.587099980516264,32.12332989139147,PS_DeirAllaDistrict,pipeline
,,PS_DeirAllaDistrict,pipeline
35.587099980516264,32.12332989139147,PS_DeirAllaDistrict,pipeline
35.595169980530706,32.11977989137404,PS_DeirAllaDistrict,pipeline
35.600019980539436,32.11755989136315,PS_DeirAllaDistrict,pipeline
,,PS_DeirAllaDistrict,pipeline
35.659299980670276,32.040549890990896,PS_Salt,pipeline
35.67370998069583,32.03441989096077,PS_Salt,pipeline
,,PS_Salt,pipeline
35.67370998069583,32.03441989096077,PS_Salt,pipeline
35.6868099807188,32.0293698909359,PS_Salt,pipeline
35.691140331963474,32.02562111987355,PS_Salt,pipeline
,,PS_Salt,pipeline
35.659299980670276,32.040549890990896,PS_Salt,pipeline
35.67370998069583,32.03441989096077,PS_Salt,pipeline
,,PS_Salt,pipeline
35.67370998069583,32.03441989096077,PS_Salt,pipeline
35.6868099807188,32.0293698909359,PS_Salt,pipeline
35.691140331963474,32.02562111987355,PS_Salt,pipeline
,,PS_Salt,pipeline
35.691140331963474,32.02562111987355,PS_Salt,pipeline
35.684429980724,32.01112989084865,PS_Salt,pipeline
,,PS_Salt,pipeline
35.691140331963474,32.02562111987355,PS_Salt,pipeline
35.684429980724,32.01112989084865,PS_Salt,pipeline
,,PS_Salt,pipeline
35.684429980724,32.01112989084865,PS_Salt,pipeline
35.667029980699425,32.00571989082361,PS_Salt,pipeline
,,PS_Salt,pipeline
35.84077,32.04480999999999,PS_SafutM_AbuNusair,pipeline
35.84269,32.04731999999999,PS_SafutM_AbuNusair,pipeline
35.84269,32.05223,PS_SafutM_AbuNusair,pipeline
35.84699,32.05544,PS_SafutM_AbuNusair,pipeline
,,PS_SafutM_AbuNusair,pipeline
35.84077,32.04480999999999,PS_SafutM_AbuNusair,pipeline
35.84269,32.04731999999999,PS_SafutM_AbuNusair,pipeline
35.84269,32.05223,PS_SafutM_AbuNusair,pipeline
35.84699,32.05544,PS_SafutM_AbuNusair,pipeline
,,PS_SafutM_AbuNusair,pipeline
35.84699,32.05544,PS_SafutM_AbuNusair,pipeline
35.8539,32.06515,PS_SafutM_AbuNusair,pipeline
,,PS_SafutM_AbuNusair,pipeline
35.84699,32.05544,PS_SafutM_AbuNusair,pipeline
35.8539,32.06515,PS_SafutM_AbuNusair,pipeline
,,PS_SafutM_AbuNusair,pipeline
35.8539,32.06515,PS_SafutM_AbuNusair,pipeline
35.85965,32.07385,PS_SafutM_AbuNusair,pipeline
,,PS_SafutM_AbuNusair,pipeline
35.8539,32.06515,PS_SafutM_AbuNusair,pipeline
35.85965,32.07385,PS_SafutM_AbuNusair,pipeline
,,PS_SafutM_AbuNusair,pipeline
35.85965,32.07385,PS_SafutM_AbuNusair,pipeline
35.85822,32.08073,PS_SafutM_AbuNusair,pipeline
,,PS_SafutM_AbuNusair,pipeline
35.85965,32.07385,PS_SafutM_AbuNusair,pipeline
35.85822,32.08073,PS_SafutM_AbuNusair,pipeline
,,PS_SafutM_AbuNusair,pipeline
35.85822,32.08073,PS_SafutM_AbuNusair,pipeline
35.85326,32.10399000000001,PS_SafutM_AbuNusair,pipeline
35.84537,32.12568,PS_SafutM_AbuNusair,pipeline
,,PS_SafutM_AbuNusair,pipeline
35.79956,32.03650999999999,PL_ZayDabouqToBasha,pipeline
35.80923,32.03572,PL_ZayDabouqToBasha,pipeline
35.82362,32.03717,PL_ZayDabouqToBasha,pipeline
35.84077,32.04480999999999,PL_ZayDabouqToBasha,pipeline
,,PL_ZayDabouqToBasha,pipeline
35.79956,32.03650999999999,PL_ZayDabouqToBasha,pipeline
35.80923,32.03572,PL_ZayDabouqToBasha,pipeline
35.82362,32.03717,PL_ZayDabouqToBasha,pipeline
35.84077,32.04480999999999,PL_ZayDabouqToBasha,pipeline
,,PL_ZayDabouqToBasha,pipeline
35.74233,32.01528999999999,PS_Ain Al Azraq,pipeline
35.74362,32.01087,PS_Ain Al Azraq,pipeline
,,PS_Ain Al Azraq,pipeline
35.74362,32.01087,PS_Ain Al Azraq,pipeline
35.74429,32.00645000000001,PS_Ain Al Azraq,pipeline
35.74441,31.997319999999995,PS_Ain Al Azraq,pipeline
,,PS_Ain Al Azraq,pipeline
35.74362,32.01087,PS_Ain Al Azraq,pipeline
35.74429,32.00645000000001,PS_Ain Al Azraq,pipeline
35.74441,31.997319999999995,PS_Ain Al Azraq,pipeline
,,PS_Ain Al Azraq,pipeline
35.74441,31.997319999999995,PS_Ain Al Azraq,pipeline
35.7476,31.98771,PS_Ain Al Azraq,pipeline
,,PS_Ain Al Azraq,pipeline
35.74441,31.997319999999995,PS_Ain Al Azraq,pipeline
35.7476,31.98771,PS_Ain Al Azraq,pipeline
,,PS_Ain Al Azraq,pipeline
35.7476,31.98771,PS_Ain Al Azraq,pipeline
35.7491,31.97786,PS_Ain Al Azraq,pipeline
,,PS_Ain Al Azraq,pipeline
35.78535,32.045,PL_DeirAlla_Fuhais,pipeline
35.78096,32.03898999999999,PL_DeirAlla_Fuhais,pipeline
35.77719,32.033840000000005,PL_DeirAlla_Fuhais,pipeline
35.74441,31.997319999999995,PL_DeirAlla_Fuhais,pipeline
,,PL_DeirAlla_Fuhais,pipeline
35.78535,32.045,PL_DeirAlla_Fuhais,pipeline
35.78096,32.03898999999999,PL_DeirAlla_Fuhais,pipeline
35.77719,32.033840000000005,PL_DeirAlla_Fuhais,pipeline
35.74441,31.997319999999995,PL_DeirAlla_Fuhais,pipeline
,,PL_DeirAlla_Fuhais,pipeline
35.575149981798994,29.60099987965153,PL_DisiAqaba,pipeline
35.5749999817951,29.60778987968212,PL_DisiAqaba,pipeline
35.57492998179027,29.616559879721596,PL_DisiAqaba,pipeline
,,PL_DisiAqaba,pipeline
35.57492998179027,29.616559879721596,PL_DisiAqaba,pipeline
35.57196998177662,29.633809879799667,PL_DisiAqaba,pipeline
,,PL_DisiAqaba,pipeline
35.57492998179027,29.616559879721596,PL_DisiAqaba,pipeline
35.57196998177662,29.633809879799667,PL_DisiAqaba,pipeline
,,PL_DisiAqaba,pipeline
35.57196998177662,29.633809879799667,PL_DisiAqaba,pipeline
35.5443599817005,29.700159880102504,PL_DisiAqaba,pipeline
,,PL_DisiAqaba,pipeline
35.57196998177662,29.633809879799667,PL_DisiAqaba,pipeline
35.5443599817005,29.700159880102504,PL_DisiAqaba,pipeline
,,PL_DisiAqaba,pipeline
35.5443599817005,29.700159880102504,PL_DisiAqaba,pipeline
35.534809981673924,29.723519880209206,PL_DisiAqaba,pipeline
,,PL_DisiAqaba,pipeline
35.5443599817005,29.700159880102504,PL_DisiAqaba,pipeline
35.534809981673924,29.723519880209206,PL_DisiAqaba,pipeline
,,PL_DisiAqaba,pipeline
35.534809981673924,29.723519880209206,PL_DisiAqaba,pipeline
35.533639981632874,29.796349880538422,PL_DisiAqaba,pipeline
,,PL_DisiAqaba,pipeline
35.55402998138989,30.30838988286901,PS_Qa,pipeline
35.55336998139145,30.30356988284695,PS_Qa,pipeline
,,PS_Qa,pipeline
35.55336998139145,30.30356988284695,PS_Qa,pipeline
35.54873998138873,30.295689882811327,PS_Qa,pipeline
35.5514499813957,30.29011988278547,PS_Qa,pipeline
35.55288998139985,30.286289882767754,PS_Qa,pipeline
,,PS_Qa,pipeline
35.55336998139145,30.30356988284695,PS_Qa,pipeline
35.54873998138873,30.295689882811327,PS_Qa,pipeline
35.5514499813957,30.29011988278547,PS_Qa,pipeline
35.55288998139985,30.286289882767754,PS_Qa,pipeline
,,PS_Qa,pipeline
35.55288998139985,30.286289882767754,PS_Qa,pipeline
35.55702998141025,30.278259882730453,PS_Qa,pipeline
35.557739981413484,30.274119882711386,PS_Qa,pipeline
,,PS_Qa,pipeline
35.55288998139985,30.286289882767754,PS_Qa,pipeline
35.55702998141025,30.278259882730453,PS_Qa,pipeline
35.557739981413484,30.274119882711386,PS_Qa,pipeline
,,PS_Qa,pipeline
35.557739981413484,30.274119882711386,PS_Qa,pipeline
35.54863998140574,30.263199882662366,PS_Qa,pipeline
,,PS_Qa,pipeline
35.557739981413484,30.274119882711386,PS_Qa,pipeline
35.54863998140574,30.263199882662366,PS_Qa,pipeline
,,PS_Qa,pipeline
35.54863998140574,30.263199882662366,PS_Qa,pipeline
35.53125998138247,30.258369882642207,PS_Qa,pipeline
,,PS_Qa,pipeline
35.54863998140574,30.263199882662366,PS_Qa,pipeline
35.53125998138247,30.258369882642207,PS_Qa,pipeline
,,PS_Qa,pipeline
35.53125998138247,30.258369882642207,PS_Qa,pipeline
35.50605998134808,30.25251988261832,PS_Qa,pipeline
,,PS_Qa,pipeline
35.71474,30.129819999999995,PS_Maan,pipeline
35.74747,30.124220000000005,PS_Maan,pipeline
,,PS_Maan,pipeline
35.74747,30.124220000000005,PS_Maan,pipeline
