lon,lat,name,type
35.77888,30.11506,PS_Maan,pipeline
,,PS_Maan,pipeline
35.74747,30.124220000000005,PS_Maan,pipeline
35.77888,30.11506,PS_Maan,pipeline
,,PS_Maan,pipeline
35.77888,30.11506,PS_Maan,pipeline
35.79945,30.101049999999997,PS_Maan,pipeline
,,PS_Maan,pipeline
35.77888,30.11506,PS_Maan,pipeline
35.79945,30.101049999999997,PS_Maan,pipeline
,,PS_Maan,pipeline
35.79945,30.101049999999997,PS_Maan,pipeline
35.8118,30.09288,PS_Maan,pipeline
,,PS_Maan,pipeline
35.85148,30.78875,PS_Hasa,pipeline
35.842060000000004,30.794719999999998,PS_Hasa,pipeline
,,PS_Hasa,pipeline
35.842060000000004,30.794719999999998,PS_Hasa,pipeline
35.82887,30.802659999999996,PS_Hasa,pipeline
,,PS_Hasa,pipeline
35.842060000000004,30.794719999999998,PS_Hasa,pipeline
35.82887,30.802659999999996,PS_Hasa,pipeline
,,PS_Hasa,pipeline
35.82887,30.802659999999996,PS_Hasa,pipeline
35.79955,30.81058,PS_Hasa,pipeline
,,PS_Hasa,pipeline
35.82887,30.802659999999996,PS_Hasa,pipeline
35.79955,30.81058,PS_Hasa,pipeline
,,PS_Hasa,pipeline
35.79955,30.81058,PS_Hasa,pipeline
35.79198,30.81289,PS_Hasa,pipeline
35.786,30.812580000000008,PS_Hasa,pipeline
35.77598,30.812300000000004,PS_Hasa,pipeline
,,PS_Hasa,pipeline
35.79955,30.81058,PS_Hasa,pipeline
35.79198,30.81289,PS_Hasa,pipeline
35.786,30.812580000000008,PS_Hasa,pipeline
35.77598,30.812300000000004,PS_Hasa,pipeline
,,PS_Hasa,pipeline
35.77598,30.812300000000004,PS_Hasa,pipeline
35.76808,30.812259999999984,PS_Hasa,pipeline
35.76017,30.812329999999992,PS_Hasa,pipeline
,,PS_Hasa,pipeline
35.77598,30.812300000000004,PS_Hasa,pipeline
35.76808,30.812259999999984,PS_Hasa,pipeline
35.76017,30.812329999999992,PS_Hasa,pipeline
,,PS_Hasa,pipeline
35.76017,30.812329999999992,PS_Hasa,pipeline
35.73991,30.811750000000004,PS_Hasa,pipeline
35.72395,30.8072,PS_Hasa,pipeline
,,PS_Hasa,pipeline
35.71018,31.288680000000003,PS_Al Qasr,pipeline
35.71435,31.295019999999997,PS_Al Qasr,pipeline
,,PS_Al Qasr,pipeline
35.71435,31.295019999999997,PS_Al Qasr,pipeline
35.7192,31.30085,PS_Al Qasr,pipeline
35.72012,31.30306,PS_Al Qasr,pipeline
,,PS_Al Qasr,pipeline
35.71435,31.295019999999997,PS_Al Qasr,pipeline
35.7192,31.30085,PS_Al Qasr,pipeline
35.72012,31.30306,PS_Al Qasr,pipeline
,,PS_Al Qasr,pipeline
35.72012,31.30306,PS_Al Qasr,pipeline
35.72422,31.307890000000008,PS_Al Qasr,pipeline
35.72632,31.31330999999999,PS_Al Qasr,pipeline
,,PS_Al Qasr,pipeline
35.72012,31.30306,PS_Al Qasr,pipeline
35.72422,31.307890000000008,PS_Al Qasr,pipeline
35.72632,31.31330999999999,PS_Al Qasr,pipeline
,,PS_Al Qasr,pipeline
35.72632,31.31330999999999,PS_Al Qasr,pipeline
35.72699,31.322599999999994,PS_Al Qasr,pipeline
,,PS_Al Qasr,pipeline
35.72632,31.31330999999999,PS_Al Qasr,pipeline
35.72699,31.322599999999994,PS_Al Qasr,pipeline
,,PS_Al Qasr,pipeline
35.72699,31.322599999999994,PS_Al Qasr,pipeline
35.729,31.331060000000004,PS_Al Qasr,pipeline
,,PS_Al Qasr,pipeline
35.72699,31.322599999999994,PS_Al Qasr,pipeline
35.729,31.331060000000004,PS_Al Qasr,pipeline
,,PS_Al Qasr,pipeline
35.729,31.331060000000004,PS_Al Qasr,pipeline
35.73144,31.346819999999997,PS_Al Qasr,pipeline
,,PS_Al Qasr,pipeline
35.77471,31.171929999999993,PL_GhwairQasr,pipeline
35.76551,31.17572,PL_GhwairQasr,pipeline
,,PL_GhwairQasr,pipeline
35.76551,31.17572,PL_GhwairQasr,pipeline
35.75969,31.186830000000004,PL_GhwairQasr,pipeline
35.75793,31.190700000000007,PL_GhwairQasr,pipeline
,,PL_GhwairQasr,pipeline
35.76551,31.17572,PL_GhwairQasr,pipeline
35.75969,31.186830000000004,PL_GhwairQasr,pipeline
35.75793,31.190700000000007,PL_GhwairQasr,pipeline
,,PL_GhwairQasr,pipeline
35.75793,31.190700000000007,PL_GhwairQasr,pipeline
35.75301,31.200720000000008,PL_GhwairQasr,pipeline
,,PL_GhwairQasr,pipeline
35.75793,31.190700000000007,PL_GhwairQasr,pipeline
35.75301,31.200720000000008,PL_GhwairQasr,pipeline
,,PL_GhwairQasr,pipeline
35.75301,31.200720000000008,PL_GhwairQasr,pipeline
35.74065,31.215249999999994,PL_GhwairQasr,pipeline
,,PL_GhwairQasr,pipeline
35.75301,31.200720000000008,PL_GhwairQasr,pipeline
35.74065,31.215249999999994,PL_GhwairQasr,pipeline
,,PL_GhwairQasr,pipeline
35.74065,31.215249999999994,PL_GhwairQasr,pipeline
35.73617,31.22687,PL_GhwairQasr,pipeline
35.73546,31.23091,PL_GhwairQasr,pipeline
,,PL_GhwairQasr,pipeline
35.74065,31.215249999999994,PL_GhwairQasr,pipeline
35.73617,31.22687,PL_GhwairQasr,pipeline
35.73546,31.23091,PL_GhwairQasr,pipeline
,,PL_GhwairQasr,pipeline
35.73546,31.23091,PL_GhwairQasr,pipeline
35.73456,31.236889999999995,PL_GhwairQasr,pipeline
35.73262,31.24053,PL_GhwairQasr,pipeline
,,PL_GhwairQasr,pipeline
35.73546,31.23091,PL_GhwairQasr,pipeline
35.73456,31.236889999999995,PL_GhwairQasr,pipeline
35.73262,31.24053,PL_GhwairQasr,pipeline
,,PL_GhwairQasr,pipeline
35.73262,31.24053,PL_GhwairQasr,pipeline
35.73135,31.243059999999996,PL_GhwairQasr,pipeline
35.7303,31.24883000000001,PL_GhwairQasr,pipeline
35.71435,31.295019999999997,PL_GhwairQasr,pipeline
,,PL_GhwairQasr,pipeline
35.73262,31.24053,PL_GhwairQasr,pipeline
35.73135,31.243059999999996,PL_GhwairQasr,pipeline
35.7303,31.24883000000001,PL_GhwairQasr,pipeline
35.71435,31.295019999999997,PL_GhwairQasr,pipeline
,,PL_GhwairQasr,pipeline
36.07592,32.00764,PS_Ain Ghazal,pipeline
36.07439,32.007380000000005,PS_Ain Ghazal,pipeline
,,PS_Ain Ghazal,pipeline
36.07439,32.007380000000005,PS_Ain Ghazal,pipeline
36.07099,32.00535,PS_Ain Ghazal,pipeline
36.06784,32.00376,PS_Ain Ghazal,pipeline
36.05812,31.99832,PS_Ain Ghazal,pipeline
36.05278,31.995940000000008,PS_Ain Ghazal,pipeline
36.0448,31.991730000000004,PS_Ain Ghazal,pipeline
,,PS_Ain Ghazal,pipeline
36.07439,32.007380000000005,PS_Ain Ghazal,pipeline
36.07099,32.00535,PS_Ain Ghazal,pipeline
36.06784,32.00376,PS_Ain Ghazal,pipeline
36.05812,31.99832,PS_Ain Ghazal,pipeline
36.05278,31.995940000000008,PS_Ain Ghazal,pipeline
36.0448,31.991730000000004,PS_Ain Ghazal,pipeline
,,PS_Ain Ghazal,pipeline
36.0448,31.991730000000004,PS_Ain Ghazal,pipeline
36.0347,31.986170000000005,PS_Ain Ghazal,pipeline
,,PS_Ain Ghazal,pipeline
36.0448,31.991730000000004,PS_Ain Ghazal,pipeline
36.0347,31.986170000000005,PS_Ain Ghazal,pipeline
,,PS_Ain Ghazal,pipeline
36.0347,31.986170000000005,PS_Ain Ghazal,pipeline
36.02904,31.983870000000007,PS_Ain Ghazal,pipeline
36.02329,31.97763000000001,PS_Ain Ghazal,pipeline
36.02228,31.976060000000007,PS_Ain Ghazal,pipeline
,,PS_Ain Ghazal,pipeline
36.0347,31.986170000000005,PS_Ain Ghazal,pipeline
36.02904,31.983870000000007,PS_Ain Ghazal,pipeline
36.02329,31.97763000000001,PS_Ain Ghazal,pipeline
36.02228,31.976060000000007,PS_Ain Ghazal,pipeline
,,PS_Ain Ghazal,pipeline
36.02228,31.976060000000007,PS_Ain Ghazal,pipeline
36.01585,31.969090000000012,PS_Ain Ghazal,pipeline
36.01037000000001,31.960569999999997,PS_Ain Ghazal,pipeline
36.00817,31.957659999999994,PS_Ain Ghazal,pipeline
36.00105,31.947880000000023,PS_Ain Ghazal,pipeline
,,PS_Ain Ghazal,pipeline
36.02228,31.976060000000007,PS_Ain Ghazal,pipeline
36.01585,31.969090000000012,PS_Ain Ghazal,pipeline
36.01037000000001,31.960569999999997,PS_Ain Ghazal,pipeline
36.00817,31.957659999999994,PS_Ain Ghazal,pipeline
36.00105,31.947880000000023,PS_Ain Ghazal,pipeline
,,PS_Ain Ghazal,pipeline
36.00105,31.947880000000023,PS_Ain Ghazal,pipeline
35.99461,31.937700000000007,PS_Ain Ghazal,pipeline
35.99376,31.936100000000003,PS_Ain Ghazal,pipeline
,,PS_Ain Ghazal,pipeline
35.96709,31.885050000000007,PS_Abu Alanda,pipeline
35.96745,31.884739999999997,PS_Abu Alanda,pipeline
35.973200000000006,31.884480000000007,PS_Abu Alanda,pipeline
,,PS_Abu Alanda,pipeline
35.973200000000006,31.884480000000007,PS_Abu Alanda,pipeline
35.97948000000001,31.883109999999995,PS_Abu Alanda,pipeline
35.98687,31.88215,PS_Abu Alanda,pipeline
,,PS_Abu Alanda,pipeline
35.973200000000006,31.884480000000007,PS_Abu Alanda,pipeline
35.97948000000001,31.883109999999995,PS_Abu Alanda,pipeline
35.98687,31.88215,PS_Abu Alanda,pipeline
,,PS_Abu Alanda,pipeline
35.98687,31.88215,PS_Abu Alanda,pipeline
35.99194,31.883050000000008,PS_Abu Alanda,pipeline
35.99681,31.883499999999998,PS_Abu Alanda,pipeline
36.00413000000001,31.884889999999988,PS_Abu Alanda,pipeline
36.01532,31.885410000000007,PS_Abu Alanda,pipeline
,,PS_Abu Alanda,pipeline
35.98687,31.88215,PS_Abu Alanda,pipeline
35.99194,31.883050000000008,PS_Abu Alanda,pipeline
35.99681,31.883499999999998,PS_Abu Alanda,pipeline
36.00413000000001,31.884889999999988,PS_Abu Alanda,pipeline
36.01532,31.885410000000007,PS_Abu Alanda,pipeline
,,PS_Abu Alanda,pipeline
36.01532,31.885410000000007,PS_Abu Alanda,pipeline
36.02496,31.888090000000005,PS_Abu Alanda,pipeline
,,PS_Abu Alanda,pipeline
36.01532,31.885410000000007,PS_Abu Alanda,pipeline
36.02496,31.888090000000005,PS_Abu Alanda,pipeline
,,PS_Abu Alanda,pipeline
36.02496,31.888090000000005,PS_Abu Alanda,pipeline
36.03665,31.88948,PS_Abu Alanda,pipeline
,,PS_Abu Alanda,pipeline
36.02496,31.888090000000005,PS_Abu Alanda,pipeline
36.03665,31.88948,PS_Abu Alanda,pipeline
,,PS_Abu Alanda,pipeline
36.03665,31.88948,PS_Abu Alanda,pipeline
36.04232,31.89167,PS_Abu Alanda,pipeline
,,PS_Abu Alanda,pipeline
36.03665,31.88948,PS_Abu Alanda,pipeline
36.04232,31.89167,PS_Abu Alanda,pipeline
,,PS_Abu Alanda,pipeline
36.04232,31.89167,PS_Abu Alanda,pipeline
36.05042,31.89306000000001,PS_Abu Alanda,pipeline
36.05185,31.89338,PS_Abu Alanda,pipeline
,,PS_Abu Alanda,pipeline
35.61663998052993,32.190329891711905,PL_ToDeirAlla,pipeline
35.609069980521426,32.1833498916787,PL_ToDeirAlla,pipeline
35.60220998051315,32.17813989165397,PL_ToDeirAlla,pipeline
35.59931998051047,32.1743498916359,PL_ToDeirAlla,pipeline
35.594499980504324,32.171359891621755,PL_ToDeirAlla,pipeline
,,PL_ToDeirAlla,pipeline
35.594499980504324,32.171359891621755,PL_ToDeirAlla,pipeline
35.58177998048919,32.161329891574155,PL_ToDeirAlla,pipeline
,,PL_ToDeirAlla,pipeline
35.61663998052993,32.190329891711905,PL_ToDeirAlla,pipeline
35.609069980521426,32.1833498916787,PL_ToDeirAlla,pipeline
35.60220998051315,32.17813989165397,PL_ToDeirAlla,pipeline
35.59931998051047,32.1743498916359,PL_ToDeirAlla,pipeline
35.594499980504324,32.171359891621755,PL_ToDeirAlla,pipeline
,,PL_ToDeirAlla,pipeline
35.594499980504324,32.171359891621755,PL_ToDeirAlla,pipeline
35.58177998048919,32.161329891574155,PL_ToDeirAlla,pipeline
,,PL_ToDeirAlla,pipeline
35.581349980252696,32.64529989391087,KAC,pipeline
35.58316998026045,32.63527989386219,KAC,pipeline
,,KAC,pipeline
35.58316998026045,32.63527989386219,KAC,pipeline
35.59002998029447,32.58761989363083,KAC,pipeline
35.5910399802979,32.58386989361262,KAC,pipeline
,,KAC,pipeline
35.581349980252696,32.64529989391087,KAC,pipeline
35.58316998026045,32.63527989386219,KAC,pipeline
,,KAC,pipeline
35.58316998026045,32.63527989386219,KAC,pipeline
35.59002998029447,32.58761989363083,KAC,pipeline
35.5910399802979,32.58386989361262,KAC,pipeline
,,KAC,pipeline
35.5910399802979,32.58386989361262,KAC,pipeline
35.5887199803146,32.5416998934084,KAC,pipeline
35.567949980347926,32.40513989274887,KAC,pipeline
,,KAC,pipeline
35.5910399802979,32.58386989361262,KAC,pipeline
35.5887199803146,32.5416998934084,KAC,pipeline
35.567949980347926,32.40513989274887,KAC,pipeline
,,KAC,pipeline
35.567949980347926,32.40513989274887,KAC,pipeline
35.57456998043891,32.24055989195538,KAC,pipeline
35.57547998044439,32.23231989191568,KAC,pipeline
,,KAC,pipeline
35.567949980347926,32.40513989274887,KAC,pipeline
35.57456998043891,32.24055989195538,KAC,pipeline
35.57547998044439,32.23231989191568,KAC,pipeline
,,KAC,pipeline
35.57547998044439,32.23231989191568,KAC,pipeline
35.5701899804593,32.1849498916882,KAC,pipeline
,,KAC,pipeline
35.57547998044439,32.23231989191568,KAC,pipeline
35.5701899804593,32.1849498916882,KAC,pipeline
,,KAC,pipeline
35.5701899804593,32.1849498916882,KAC,pipeline
35.55868998048763,32.0906098912359,KAC,pipeline
,,KAC,pipeline
35.5701899804593,32.1849498916882,KAC,pipeline
35.55868998048763,32.0906098912359,KAC,pipeline
,,KAC,pipeline
35.55868998048763,32.0906098912359,KAC,pipeline
35.558809980491546,32.08311989119999,KAC,pipeline
35.55185998048767,32.06879989113171,KAC,pipeline
,,KAC,pipeline
35.86226,29.558029999999995,PL_Disi,pipeline
35.87983,29.64328,PL_Disi,pipeline
35.95959,30.025480000000005,PL_Disi,pipeline
36.09227,30.634459999999994,PL_Disi,pipeline
36.14242,30.98117999999999,PL_Disi,pipeline
36.15305,31.13862,PL_Disi,pipeline
36.16662,31.297230000000003,PL_Disi,pipeline
36.17764,31.414899999999992,PL_Disi,pipeline
35.991310000000006,31.82065,PL_Disi,pipeline
,,PL_Disi,pipeline
35.991310000000006,31.82065,PL_Disi,pipeline
35.98415,31.83377,PL_Disi,pipeline
35.97838,31.844090000000005,PL_Disi,pipeline
35.97473,31.852000000000004,PL_Disi,pipeline
35.97321,31.854910000000004,PL_Disi,pipeline
,,PL_Disi,pipeline
35.86226,29.558029999999995,PL_Disi,pipeline
35.87983,29.64328,PL_Disi,pipeline
35.95959,30.025480000000005,PL_Disi,pipeline
36.09227,30.634459999999994,PL_Disi,pipeline
36.14242,30.98117999999999,PL_Disi,pipeline
36.15305,31.13862,PL_Disi,pipeline
36.16662,31.297230000000003,PL_Disi,pipeline
36.17764,31.414899999999992,PL_Disi,pipeline
35.991310000000006,31.82065,PL_Disi,pipeline
,,PL_Disi,pipeline
35.991310000000006,31.82065,PL_Disi,pipeline
35.98415,31.83377,PL_Disi,pipeline
35.97838,31.844090000000005,PL_Disi,pipeline
35.97473,31.852000000000004,PL_Disi,pipeline
35.97321,31.854910000000004,PL_Disi,pipeline
,,PL_Disi,pipeline
35.97321,31.854910000000004,PL_Disi,pipeline
35.96965,31.87012,PL_Disi,pipeline
,,PL_Disi,pipeline
35.60010998027203,32.667499894018064,Yarmouk2KAC,pipeline
35.59224998026403,32.65799989397217,Yarmouk2KAC,pipeline
35.581349980252696,32.64529989391087,Yarmouk2KAC,pipeline
,,Yarmouk2KAC,pipeline
35.60010998027203,32.667499894018064,Yarmouk2KAC,pipeline
35.59224998026403,32.65799989397217,Yarmouk2KAC,pipeline
35.581349980252696,32.64529989391087,Yarmouk2KAC,pipeline
,,Yarmouk2KAC,pipeline
35.66300998060479,32.18659989169185,ZC3,pipeline
35.577179980373934,32.38186989263616,ZC3,pipeline
,,ZC3,pipeline
35.66300998060479,32.18659989169185,ZC3,pipeline
35.577179980373934,32.38186989263616,ZC3,pipeline
,,ZC3,pipeline
35.577179980373934,32.38186989263616,ZC3,pipeline
35.576549980366494,32.39507989269995,ZC3,pipeline
,,ZC3,pipeline
35.73613,32.075610000000005,PL_DeirAllaSalt,pipeline
35.7036,32.0706,PL_DeirAllaSalt,pipeline
35.659299980670276,32.040549890990896,PL_DeirAllaSalt,pipeline
,,PL_DeirAllaSalt,pipeline
35.73613,32.075610000000005,PL_DeirAllaSalt,pipeline
35.7036,32.0706,PL_DeirAllaSalt,pipeline
35.659299980670276,32.040549890990896,PL_DeirAllaSalt,pipeline
,,PL_DeirAllaSalt,pipeline
35.93066,31.23718999999999,PS_Ghwair,pipeline
35.900980000000004,31.245410000000003,PS_Ghwair,pipeline
,,PS_Ghwair,pipeline
35.93066,31.23718999999999,PS_Ghwair,pipeline
35.900980000000004,31.245410000000003,PS_Ghwair,pipeline
,,PS_Ghwair,pipeline
35.900980000000004,31.245410000000003,PS_Ghwair,pipeline
35.89939,31.246010000000002,PS_Ghwair,pipeline
35.88716,31.250789999999995,PS_Ghwair,pipeline
,,PS_Ghwair,pipeline
35.900980000000004,31.245410000000003,PS_Ghwair,pipeline
35.89939,31.246010000000002,PS_Ghwair,pipeline
35.88716,31.250789999999995,PS_Ghwair,pipeline
,,PS_Ghwair,pipeline
35.88716,31.250789999999995,PS_Ghwair,pipeline
35.86061,31.259399999999996,PS_Ghwair,pipeline
35.82033,31.269719999999996,PS_Ghwair,pipeline
35.80656,31.2752,PS_Ghwair,pipeline
,,PS_Ghwair,pipeline
35.88716,31.250789999999995,PS_Ghwair,pipeline
35.86061,31.259399999999996,PS_Ghwair,pipeline
35.82033,31.269719999999996,PS_Ghwair,pipeline
35.80656,31.2752,PS_Ghwair,pipeline
,,PS_Ghwair,pipeline
35.80656,31.2752,PS_Ghwair,pipeline
35.79831,31.277189999999997,PS_Ghwair,pipeline
35.77529,31.259849999999993,PS_Ghwair,pipeline
35.74065,31.215249999999994,PS_Ghwair,pipeline
,,PS_Ghwair,pipeline
35.80656,31.2752,PS_Ghwair,pipeline
35.79831,31.277189999999997,PS_Ghwair,pipeline
35.77529,31.259849999999993,PS_Ghwair,pipeline
35.74065,31.215249999999994,PS_Ghwair,pipeline
,,PS_Ghwair,pipeline
36.07094,31.40273,PL_KarakAmman,pipeline
36.06752,31.412169999999993,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
36.06752,31.412169999999993,PL_KarakAmman,pipeline
36.06349,31.42256,PL_KarakAmman,pipeline
36.06141,31.42740999999999,PL_KarakAmman,pipeline
36.05884,31.43644000000002,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
36.06752,31.412169999999993,PL_KarakAmman,pipeline
36.06349,31.42256,PL_KarakAmman,pipeline
36.06141,31.42740999999999,PL_KarakAmman,pipeline
36.05884,31.43644000000002,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
36.05884,31.43644000000002,PL_KarakAmman,pipeline
36.05471,31.44635,PL_KarakAmman,pipeline
36.05219,31.453919999999993,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
36.05884,31.43644000000002,PL_KarakAmman,pipeline
36.05471,31.44635,PL_KarakAmman,pipeline
36.05219,31.453919999999993,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
36.05219,31.453919999999993,PL_KarakAmman,pipeline
36.04436,31.469129999999996,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
36.05219,31.453919999999993,PL_KarakAmman,pipeline
36.04436,31.469129999999996,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
36.04436,31.469129999999996,PL_KarakAmman,pipeline
36.02288,31.522310000000004,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
36.04436,31.469129999999996,PL_KarakAmman,pipeline
36.02288,31.522310000000004,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
36.02288,31.522310000000004,PL_KarakAmman,pipeline
36.00023,31.576830000000005,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
36.02288,31.522310000000004,PL_KarakAmman,pipeline
36.00023,31.576830000000005,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
36.00023,31.576830000000005,PL_KarakAmman,pipeline
35.94015,31.717080000000006,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
36.00023,31.576830000000005,PL_KarakAmman,pipeline
35.94015,31.717080000000006,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
35.94015,31.717080000000006,PL_KarakAmman,pipeline
35.92858,31.7409,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
35.94015,31.717080000000006,PL_KarakAmman,pipeline
35.92858,31.7409,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
35.92858,31.7409,PL_KarakAmman,pipeline
35.90368,31.799549999999996,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
35.92858,31.7409,PL_KarakAmman,pipeline
35.90368,31.799549999999996,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
35.90368,31.799549999999996,PL_KarakAmman,pipeline
35.89976,31.80859999999999,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
35.90368,31.799549999999996,PL_KarakAmman,pipeline
35.89976,31.80859999999999,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
35.89976,31.80859999999999,PL_KarakAmman,pipeline
35.89592,31.81787,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
35.89976,31.80859999999999,PL_KarakAmman,pipeline
35.89592,31.81787,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
35.89592,31.81787,PL_KarakAmman,pipeline
35.89106,31.830449999999985,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
35.89592,31.81787,PL_KarakAmman,pipeline
35.89106,31.830449999999985,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
35.89106,31.830449999999985,PL_KarakAmman,pipeline
35.85823,31.904450000000008,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
35.89106,31.830449999999985,PL_KarakAmman,pipeline
35.85823,31.904450000000008,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
35.85823,31.904450000000008,PL_KarakAmman,pipeline
35.84491,31.935129999999997,PL_KarakAmman,pipeline
35.84359,31.937389999999997,PL_KarakAmman,pipeline
,,PL_KarakAmman,pipeline
35.80439,31.854289999999995,PL_ZaraMain2SZ09SZ06,pipeline
35.84158000000001,31.839439999999993,PL_ZaraMain2SZ09SZ06,pipeline
35.89592,31.81787,PL_ZaraMain2SZ09SZ06,pipeline
,,PL_ZaraMain2SZ09SZ06,pipeline
35.80439,31.854289999999995,PL_ZaraMain2SZ09SZ06,pipeline
35.84158000000001,31.839439999999993,PL_ZaraMain2SZ09SZ06,pipeline
35.89592,31.81787,PL_ZaraMain2SZ09SZ06,pipeline
,,PL_ZaraMain2SZ09SZ06,pipeline
36.04562,32.00886,PL_ZayDabouq2Russeifa,pipeline
36.04397,32.01373999999999,PL_ZayDabouq2Russeifa,pipeline
36.05132,32.01825,PL_ZayDabouq2Russeifa,pipeline
36.07116,32.038900000000005,PL_ZayDabouq2Russeifa,pipeline
,,PL_ZayDabouq2Russeifa,pipeline
36.04562,32.00886,PL_ZayDabouq2Russeifa,pipeline
36.04397,32.01373999999999,PL_ZayDabouq2Russeifa,pipeline
36.05132,32.01825,PL_ZayDabouq2Russeifa,pipeline
